time,y_reported,y_clean,alpha_hat,u_out
              124290,    6199838,    6199838,      25580,    1572864
              124300,    6200570,    6200570,      22382,    1572864
              124310,    6201346,    6201346,      19584,    1572864
              124320,    6202155,    6202155,      17136,    1572864
              124330,    6202989,    6202989,      14994,    1572864
              124340,    6203842,    6203842,      13119,    1572864
              124350,    6204710,    6204710,      11479,    1572864
              124360,    6205589,    6205589,      10044,   -1572864
              124370,    6206476,    6206476,       8788,   -1572864
              124380,    6206529,    6206529,       7689,   -1572864
              124390,    6205949,    6205949,       6727,   -1572864
              124400,    6204887,    6204887,       5886,   -1572864
              124410,    6203459,    6203459,       5150,   -1572864
              124420,    6201753,    6201753,       4506,    1572864
              124430,    6199836,    6199836,       3942,    1572864
              124440,    6198598,    6198598,       3449,    1572864
              124450,    6197877,    6197877,       3017,    1572864
              124460,    6197548,    6197548,       2639,    1572864
              124470,    6197518,    6197518,       2309,    1572864
              124480,    6197715,    6197715,       2020,    1572864
              124490,    6198084,    6198084,       1767,    1572864
              124500,    6198584,    6198584,       1546,    1572864
              124510,    6199183,    6199183,       1352,    1572864
              124520,    6199858,    6199858,       1183,    1572864
              124530,    6200590,    6200590,       1035,    1572864
              124540,    6201366,    6201366,        905,    1572864
              124550,    6202175,    6202175,        791,    1572864
              124560,    6203009,    6203009,        692,    1572864
              124570,    6203862,    6203862,        605,    1572864
              124580,    6204730,    6204730,        529,    1572864
              124590,    6205609,    6205609,        462,   -1572864
              124600,    6206496,    6206496,        404,   -1572864
              124610,    6206549,    6206549,        353,   -1572864
              124620,    6205969,    6205969,        308,   -1572864
              124630,    6204907,    6204907,        269,   -1572864
              124640,    6203479,    6203479,        235,   -1572864
              124650,    6201773,    6201773,        205,    1572864
              124660,    6199856,    6199856,        179,    1572864
              124670,    6198618,    6198618,        156,    1572864
              124680,    6197897,    6197897,        136,    1572864
              124690,    6197568,    6197568,        119,    1572864
              124700,    6197538,    6197538,        104,    1572864
              124710,    6197735,    6197735,         91,    1572864
              124720,    6198104,    6198104,         79,    1572864
              124730,    6198604,    6198604,         69,    1572864
              124740,    6199203,    6199203,         60,    1572864
              124750,    6199878,    6199878,         52,    1572864
              124760,    6200610,    6200610,         45,    1572864
              124770,    6201386,    6201386,         39,    1572864
              124780,    6202195,    6202195,         34,    1572864
              124790,    6203029,    6203029,         29,    1572864
              124800,    6203882,    6203882,         25,    1572864
              124810,    6204750,    6204750,         21,    1572864
              124820,    6205629,    6205629,         18,   -1572864
              124830,    6206516,    6206516,         15,   -1572864
              124840,    6206569,    6206569,         13,   -1572864
              124850,    6205989,    6205989,         11,   -1572864
              124860,    6204927,    6204927,          9,   -1572864
              124870,    6203499,    6203499,          7,   -1572864
              124880,    6201793,    6201793,          6,    1572864
              124890,    6199876,    6199876,          5,    1572864
              124900,    6198638,    6198638,          4,    1572864
              124910,    6197917,    6197917,          3,    1572864
              124920,    6197588,    6197588,          2,    1572864
              124930,    6197558,    6197558,          1,    1572864
              124940,    6197755,    6197755,          0,    1572864
              124950,    6198124,    6198124,          0,    1572864
              124960,    6198624,    6198624,          0,    1572864
              124970,    6199223,    6199223,          0,    1572864
              124980,    6199898,    6199898,          0,    1572864
              124990,    6200630,    6200630,          0,    1572864
              125000,    6201406,    6201406,          0,    1572864
              125010,    6202215,    6202215,          0,    1572864
              125020,    6203049,    6203049,          0,    1572864
              125030,    6203902,    6203902,          0,    1572864
              125040,    6204770,    6204770,          0,    1572864
              125050,    6205649,    6205649,          0,   -1572864
              125060,    6206536,    6206536,          0,   -1572864
              125070,    6206589,    6206589,          0,   -1572864
              125080,    6206009,    6206009,          0,   -1572864
              125090,    6204947,    6204947,          0,   -1572864
              125100,    6203519,    6203519,          0,   -1572864
              125110,    6201813,    6201813,          0,    1572864
              125120,    6199896,    6199896,          0,    1572864
              125130,    6198658,    6198658,          0,    1572864
              125140,    6197937,    6197937,          0,    1572864
              125150,    6197608,    6197608,          0,    1572864
              125160,    6197578,    6197578,          0,    1572864
              125170,    6197775,    6197775,          0,    1572864
              125180,    6198144,    6198144,          0,    1572864
              125190,    6198644,    6198644,          0,    1572864
              125200,    6199243,    6199243,          0,    1572864
              125210,    6199918,    6199918,          0,    1572864
              125220,    6200650,    6200650,          0,    1572864
              125230,    6201426,    6201426,          0,    1572864
              125240,    6202235,    6202235,          0,    1572864
              125250,    6203069,    6203069,          0,    1572864
              125260,    6203922,    6203922,          0,    1572864
              125270,    6204790,    6204790,          0,    1572864
              125280,    6205669,    6205669,          0,   -1572864
              125290,    6206556,    6206556,          0,   -1572864
              125300,    6206609,    6206609,          0,   -1572864
              125310,    6206029,    6206029,          0,   -1572864
              125320,    6204967,    6204967,          0,   -1572864
              125330,    6203539,    6203539,          0,   -1572864
              125340,    6201833,    6201833,          0,    1572864
              125350,    6199916,    6199916,          0,    1572864
              125360,    6198678,    6198678,          0,    1572864
              125370,    6197957,    6197957,          0,    1572864
              125380,    6197628,    6197628,          0,    1572864
              125390,    6197598,    6197598,          0,    1572864
              125400,    6197795,    6197795,          0,    1572864
              125410,    6198164,    6198164,          0,    1572864
              125420,    6198664,    6198664,          0,    1572864
              125430,    6199263,    6199263,          0,    1572864
              125440,    6199938,    6199938,          0,    1572864
              125450,    6200670,    6200670,          0,    1572864
              125460,    6201446,    6201446,          0,    1572864
              125470,    6202255,    6202255,          0,    1572864
              125480,    6203089,    6203089,          0,    1572864
              125490,    6203942,    6203942,          0,    1572864
              125500,    6204810,    6204810,          0,    1572864
              125510,    6205689,    6205689,          0,   -1572864
              125520,    6206576,    6206576,          0,   -1572864
              125530,    6206629,    6206629,          0,   -1572864
              125540,    6206049,    6206049,          0,   -1572864
              125550,    6204987,    6204987,          0,   -1572864
              125560,    6203559,    6203559,          0,   -1572864
              125570,    6201853,    6201853,          0,    1572864
              125580,    6199936,    6199936,          0,    1572864
              125590,    6198698,    6198698,          0,    1572864
              125600,    6197977,    6197977,          0,    1572864
              125610,    6197648,    6197648,          0,    1572864
              125620,    6197618,    6197618,          0,    1572864
              125630,    6197815,    6197815,          0,    1572864
              125640,    6198184,    6198184,          0,    1572864
              125650,    6198684,    6198684,          0,    1572864
              125660,    6199283,    6199283,          0,    1572864
              125670,    6199958,    6199958,          0,    1572864
              125680,    6200690,    6200690,          0,    1572864
              125690,    6201466,    6201466,          0,    1572864
              125700,    6202275,    6202275,          0,    1572864
              125710,    6203109,    6203109,          0,    1572864
              125720,    6203962,    6203962,          0,    1572864
              125730,    6204830,    6204830,          0,    1572864
              125740,    6205709,    6205709,          0,   -1572864
              125750,    6206596,    6206596,          0,   -1572864
              125760,    6206649,    6206649,          0,   -1572864
              125770,    6206069,    6206069,          0,   -1572864
              125780,    6205007,    6205007,          0,   -1572864
              125790,    6203579,    6203579,          0,   -1572864
              125800,    6201873,    6201873,          0,    1572864
              125810,    6199956,    6199956,          0,    1572864
              125820,    6198718,    6198718,          0,    1572864
              125830,    6197997,    6197997,          0,    1572864
              125840,    6197668,    6197668,          0,    1572864
              125850,    6197638,    6197638,          0,    1572864
              125860,    6197835,    6197835,          0,    1572864
              125870,    6198204,    6198204,          0,    1572864
              125880,    6198704,    6198704,          0,    1572864
              125890,    6199303,    6199303,          0,    1572864
              125900,    6199978,    6199978,          0,    1572864
              125910,    6200710,    6200710,          0,    1572864
              125920,    6201486,    6201486,          0,    1572864
              125930,    6202295,    6202295,          0,    1572864
              125940,    6203129,    6203129,          0,    1572864
              125950,    6203982,    6203982,          0,    1572864
              125960,    6204850,    6204850,          0,    1572864
              125970,    6205729,    6205729,          0,   -1572864
              125980,    6206616,    6206616,          0,   -1572864
              125990,    6206669,    6206669,          0,   -1572864
              126000,    6206089,    6206089,          0,   -1572864
              126010,    6205027,    6205027,          0,   -1572864
              126020,    6203599,    6203599,          0,   -1572864
              126030,    6201893,    6201893,          0,    1572864
              126040,    6199976,    6199976,          0,    1572864
              126050,    6198738,    6198738,          0,    1572864
              126060,    6198017,    6198017,          0,    1572864
              126070,    6197688,    6197688,          0,    1572864
              126080,    6197658,    6197658,          0,    1572864
              126090,    6197855,    6197855,          0,    1572864
              126100,    6198224,    6198224,          0,    1572864
              126110,    6198724,    6198724,          0,    1572864
              126120,    6199323,    6199323,          0,    1572864
              126130,    6199998,    6199998,          0,    1572864
              126140,    6200730,    6200730,          0,    1572864
              126150,    6201506,    6201506,          0,    1572864
              126160,    6202315,    6202315,          0,    1572864
              126170,    6203149,    6203149,          0,    1572864
              126180,    6204002,    6204002,          0,    1572864
              126190,    6204870,    6204870,          0,    1572864
              126200,    6205749,    6205749,          0,   -1572864
              126210,    6206636,    6206636,          0,   -1572864
              126220,    6206689,    6206689,          0,   -1572864
              126230,    6206109,    6206109,          0,   -1572864
              126240,    6205047,    6205047,          0,   -1572864
              126250,    6203619,    6203619,          0,   -1572864
              126260,    6201913,    6201913,          0,    1572864
              126270,    6199996,    6199996,          0,    1572864
              126280,    6198758,    6198758,          0,    1572864
              126290,    6198037,    6198037,          0,    1572864
              126300,    6197708,    6197708,          0,    1572864
              126310,    6197678,    6197678,          0,    1572864
              126320,    6197875,    6197875,          0,    1572864
              126330,    6198244,    6198244,          0,    1572864
              126340,    6198744,    6198744,          0,    1572864
              126350,    6199343,    6199343,          0,    1572864
              126360,    6200018,    6200018,          0,    1572864
              126370,    6200750,    6200750,          0,    1572864
              126380,    6201526,    6201526,          0,    1572864
              126390,    6202335,    6202335,          0,    1572864
              126400,    6203169,    6203169,          0,    1572864
              126410,    6204022,    6204022,          0,    1572864
              126420,    6204890,    6204890,          0,    1572864
              126430,    6205769,    6205769,          0,   -1572864
              126440,    6206656,    6206656,          0,   -1572864
              126450,    6206709,    6206709,          0,   -1572864
              126460,    6206129,    6206129,          0,   -1572864
              126470,    6205067,    6205067,          0,   -1572864
              126480,    6203639,    6203639,          0,   -1572864
              126490,    6201933,    6201933,          0,    1572864
              126500,    6200016,    6200016,          0,    1572864
              126510,    6198778,    6198778,          0,    1572864
              126520,    6198057,    6198057,          0,    1572864
              126530,    6197728,    6197728,          0,    1572864
              126540,    6197698,    6197698,          0,    1572864
              126550,    6197895,    6197895,          0,    1572864
              126560,    6198264,    6198264,          0,    1572864
              126570,    6198764,    6198764,          0,    1572864
              126580,    6199363,    6199363,          0,    1572864
              126590,    6200038,    6200038,          0,    1572864
              126600,    6200770,    6200770,          0,    1572864
              126610,    6201546,    6201546,          0,    1572864
              126620,    6202355,    6202355,          0,    1572864
              126630,    6203189,    6203189,          0,    1572864
              126640,    6204042,    6204042,          0,    1572864
              126650,    6204910,    6204910,          0,    1572864
              126660,    6205789,    6205789,          0,   -1572864
              126670,    6206676,    6206676,          0,   -1572864
              126680,    6206729,    6206729,          0,   -1572864
              126690,    6206149,    6206149,          0,   -1572864
              126700,    6205087,    6205087,          0,   -1572864
              126710,    6203659,    6203659,          0,   -1572864
              126720,    6201953,    6201953,          0,    1572864
              126730,    6200036,    6200036,          0,    1572864
              126740,    6198798,    6198798,          0,    1572864
              126750,    6198077,    6198077,          0,    1572864
              126760,    6197748,    6197748,          0,    1572864
              126770,    6197718,    6197718,          0,    1572864
              126780,    6197915,    6197915,          0,    1572864
              126790,    6198284,    6198284,          0,    1572864
              126800,    6198784,    6198784,          0,    1572864
              126810,    6199383,    6199383,          0,    1572864
              126820,    6200058,    6200058,          0,    1572864
              126830,    6200790,    6200790,          0,    1572864
              126840,    6201566,    6201566,          0,    1572864
              126850,    6202375,    6202375,          0,    1572864
              126860,    6203209,    6203209,          0,    1572864
              126870,    6204062,    6204062,          0,    1572864
              126880,    6204930,    6204930,          0,    1572864
              126890,    6205809,    6205809,          0,   -1572864
              126900,    6206696,    6206696,          0,   -1572864
              126910,    6206749,    6206749,          0,   -1572864
              126920,    6206169,    6206169,          0,   -1572864
              126930,    6205107,    6205107,          0,   -1572864
              126940,    6203679,    6203679,          0,   -1572864
              126950,    6201973,    6201973,          0,    1572864
              126960,    6200056,    6200056,          0,    1572864
              126970,    6198818,    6198818,          0,    1572864
              126980,    6198097,    6198097,          0,    1572864
              126990,    6197768,    6197768,          0,    1572864
              127000,    6197738,    6197738,          0,    1572864
              127010,    6197935,    6197935,          0,    1572864
              127020,    6198304,    6198304,          0,    1572864
              127030,    6198804,    6198804,          0,    1572864
              127040,    6199403,    6199403,          0,    1572864
              127050,    6200078,    6200078,          0,    1572864
              127060,    6200810,    6200810,          0,    1572864
              127070,    6201586,    6201586,          0,    1572864
              127080,    6202395,    6202395,          0,    1572864
              127090,    6203229,    6203229,          0,    1572864
              127100,    6204082,    6204082,          0,    1572864
              127110,    6204950,    6204950,          0,   -1572864
              127120,    6205829,    6205829,          0,   -1572864
              127130,    6205876,    6205876,          0,   -1572864
              127140,    6205291,    6205291,          0,   -1572864
              127150,    6204226,    6204226,          0,   -1572864
              127160,    6202795,    6202795,          0,   -1572864
              127170,    6201087,    6201087,          0,    1572864
              127180,    6199168,    6199168,          0,    1572864
              127190,    6197929,    6197929,          0,    1572864
              127200,    6197207,    6197207,          0,    1572864
              127210,    6196878,    6196878,          0,    1572864
              127220,    6196847,    6196847,          0,    1572864
              127230,    6197043,    6197043,          0,    1572864
              127240,    6197412,    6197412,          0,    1572864
              127250,    6197912,    6197912,          0,    1572864
              127260,    6198511,    6198511,          0,    1572864
              127270,    6199186,    6199186,          0,    1572864
              127280,    6199918,    6199918,          0,    1572864
              127290,    6200694,    6200694,          0,    1572864
              127300,    6201503,    6201503,          0,    1572864
              127310,    6202337,    6202337,          0,    1572864
              127320,    6203190,    6203190,          0,    1572864
              127330,    6204058,    6204058,          0,    1572864
              127340,    6204937,    6204937,          0,    1572864
              127350,    6205824,    6205824,          0,   -1572864
              127360,    6206717,    6206717,          0,   -1572864
              127370,    6206775,    6206775,          0,   -1572864
              127380,    6206198,    6206198,          0,   -1572864
              127390,    6205139,    6205139,          0,   -1572864
              127400,    6203713,    6203713,          0,   -1572864
              127410,    6202009,    6202009,          0,    1572864
              127420,    6200093,    6200093,          0,    1572864
              127430,    6198856,    6198856,          0,    1572864
              127440,    6198136,    6198136,          0,    1572864
              127450,    6197808,    6197808,          0,    1572864
              127460,    6197778,    6197778,          0,    1572864
              127470,    6197975,    6197975,          0,    1572864
              127480,    6198344,    6198344,          0,    1572864
              127490,    6198844,    6198844,          0,    1572864
              127500,    6199443,    6199443,          0,    1572864
              127510,    6200118,    6200118,          0,    1572864
              127520,    6200850,    6200850,          0,    1572864
              127530,    6201626,    6201626,          0,    1572864
              127540,    6202435,    6202435,          0,    1572864
              127550,    6203269,    6203269,          0,    1572864
              127560,    6204122,    6204122,          0,    1572864
              127570,    6204990,    6204990,          0,   -1572864
              127580,    6205869,    6205869,          0,   -1572864
              127590,    6205916,    6205916,          0,   -1572864
              127600,    6205331,    6205331,          0,   -1572864
              127610,    6204266,    6204266,          0,   -1572864
              127620,    6202835,    6202835,          0,   -1572864
              127630,    6201127,    6201127,          0,    1572864
              127640,    6199208,    6199208,          0,    1572864
              127650,    6197969,    6197969,          0,    1572864
              127660,    6197247,    6197247,          0,    1572864
              127670,    6196918,    6196918,          0,    1572864
              127680,    6196887,    6196887,          0,    1572864
              127690,    6197083,    6197083,          0,    1572864
              127700,    6197452,    6197452,          0,    1572864
              127710,    6197952,    6197952,          0,    1572864
              127720,    6198551,    6198551,          0,    1572864
              127730,    6199226,    6199226,          0,    1572864
              127740,    6199958,    6199958,          0,    1572864
              127750,    6200734,    6200734,          0,    1572864
              127760,    6201543,    6201543,          0,    1572864
              127770,    6202377,    6202377,          0,    1572864
              127780,    6203230,    6203230,          0,    1572864
              127790,    6204098,    6204098,          0,    1572864
              127800,    6204977,    6204977,          0,   -1572864
              127810,    6205864,    6205864,          0,   -1572864
              127820,    6205917,    6205917,          0,   -1572864
              127830,    6205337,    6205337,          0,   -1572864
              127840,    6204275,    6204275,          0,   -1572864
              127850,    6202847,    6202847,          0,   -1572864
              127860,    6201141,    6201141,          0,    1572864
              127870,    6199224,    6199224,          0,    1572864
              127880,    6197987,    6197987,          0,    1572864
              127890,    6197266,    6197266,          0,    1572864
              127900,    6196938,    6196938,          0,    1572864
              127910,    6196908,    6196908,          0,    1572864
              127920,    6197105,    6197105,          0,    1572864
              127930,    6197474,    6197474,          0,    1572864
              127940,    6197974,    6197974,          0,    1572864
              127950,    6198573,    6198573,          0,    1572864
              127960,    6199248,    6199248,          0,    1572864
              127970,    6199980,    6199980,          0,    1572864
              127980,    6200756,    6200756,          0,    1572864
              127990,    6201565,    6201565,          0,    1572864
              128000,    6202399,    6202399,          0,    1572864
              128010,    6203252,    6203252,          0,    1572864
              128020,    6204120,    6204120,          0,    1572864
              128030,    6204999,    6204999,          0,   -1572864
              128040,    6205886,    6205886,          0,   -1572864
              128050,    6205939,    6205939,          0,   -1572864
              128060,    6205359,    6205359,          0,   -1572864
              128070,    6204297,    6204297,          0,   -1572864
              128080,    6202869,    6202869,          0,   -1572864
              128090,    6201163,    6201163,          0,    1572864
              128100,    6199246,    6199246,          0,    1572864
              128110,    6198009,    6198009,          0,    1572864
              128120,    6197288,    6197288,          0,    1572864
              128130,    6196960,    6196960,          0,    1572864
              128140,    6196930,    6196930,          0,    1572864
              128150,    6197127,    6197127,          0,    1572864
              128160,    6197496,    6197496,          0,    1572864
              128170,    6197996,    6197996,          0,    1572864
              128180,    6198595,    6198595,          0,    1572864
              128190,    6199270,    6199270,          0,    1572864
              128200,    6200002,    6200002,          0,    1572864
              128210,    6200778,    6200778,          0,    1572864
              128220,    6201587,    6201587,          0,    1572864
              128230,    6202421,    6202421,          0,    1572864
              128240,    6203274,    6203274,          0,    1572864
              128250,    6204142,    6204142,          0,    1572864
              128260,    6205021,    6205021,          0,   -1572864
              128270,    6205908,    6205908,          0,   -1572864
              128280,    6205961,    6205961,          0,   -1572864
              128290,    6205381,    6205381,          0,   -1572864
              128300,    6204319,    6204319,          0,   -1572864
              128310,    6202891,    6202891,          0,   -1572864
              128320,    6201185,    6201185,          0,    1572864
              128330,    6199268,    6199268,          0,    1572864
              128340,    6198031,    6198031,          0,    1572864
              128350,    6197310,    6197310,          0,    1572864
              128360,    6196982,    6196982,          0,    1572864
              128370,    6196952,    6196952,          0,    1572864
              128380,    6197149,    6197149,          0,    1572864
              128390,    6197518,    6197518,          0,    1572864
              128400,    6198018,    6198018,          0,    1572864
              128410,    6198617,    6198617,          0,    1572864
              128420,    6199292,    6199292,          0,    1572864
              128430,    6200024,    6200024,          0,    1572864
              128440,    6200800,    6200800,          0,    1572864
              128450,    6201609,    6201609,          0,    1572864
              128460,    6202443,    6202443,          0,    1572864
              128470,    6203296,    6203296,          0,    1572864
              128480,    6204164,    6204164,          0,    1572864
              128490,    6205043,    6205043,          0,   -1572864
              128500,    6205930,    6205930,          0,   -1572864
              128510,    6205983,    6205983,          0,   -1572864
              128520,    6205403,    6205403,          0,   -1572864
              128530,    6204341,    6204341,          0,   -1572864
              128540,    6202913,    6202913,          0,   -1572864
              128550,    6201207,    6201207,          0,    1572864
              128560,    6199290,    6199290,          0,    1572864
              128570,    6198053,    6198053,          0,    1572864
              128580,    6197332,    6197332,          0,    1572864
              128590,    6197004,    6197004,          0,    1572864
              128600,    6196974,    6196974,          0,    1572864
              128610,    6197171,    6197171,          0,    1572864
              128620,    6197540,    6197540,          0,    1572864
              128630,    6198040,    6198040,          0,    1572864
              128640,    6198639,    6198639,          0,    1572864
              128650,    6199314,    6199314,          0,    1572864
              128660,    6200046,    6200046,          0,    1572864
              128670,    6200822,    6200822,          0,    1572864
              128680,    6201631,    6201631,          0,    1572864
              128690,    6202465,    6202465,          0,    1572864
              128700,    6203318,    6203318,          0,    1572864
              128710,    6204186,    6204186,          0,    1572864
              128720,    6205065,    6205065,          0,   -1572864
              128730,    6205952,    6205952,          0,   -1572864
              128740,    6206005,    6206005,          0,   -1572864
              128750,    6205425,    6205425,          0,   -1572864
              128760,    6204363,    6204363,          0,   -1572864
              128770,    6202935,    6202935,          0,   -1572864
              128780,    6201229,    6201229,          0,    1572864
              128790,    6199312,    6199312,          0,    1572864
              128800,    6198075,    6198075,          0,    1572864
              128810,    6197354,    6197354,          0,    1572864
              128820,    6197026,    6197026,          0,    1572864
              128830,    6196996,    6196996,          0,    1572864
              128840,    6197193,    6197193,          0,    1572864
              128850,    6197562,    6197562,          0,    1572864
              128860,    6198062,    6198062,          0,    1572864
              128870,    6198661,    6198661,          0,    1572864
              128880,    6199336,    6199336,          0,    1572864
              128890,    6200068,    6200068,          0,    1572864
              128900,    6200844,    6200844,          0,    1572864
              128910,    6201653,    6201653,          0,    1572864
              128920,    6202487,    6202487,          0,    1572864
              128930,    6203340,    6203340,          0,    1572864
              128940,    6204208,    6204208,          0,    1572864
              128950,    6205087,    6205087,          0,   -1572864
              128960,    6205974,    6205974,          0,   -1572864
              128970,    6206027,    6206027,          0,   -1572864
              128980,    6205447,    6205447,          0,   -1572864
              128990,    6204385,    6204385,          0,   -1572864
              129000,    6202957,    6202957,          0,   -1572864
              129010,    6201251,    6201251,          0,    1572864
              129020,    6199334,    6199334,          0,    1572864
              129030,    6198097,    6198097,          0,    1572864
              129040,    6197376,    6197376,          0,    1572864
              129050,    6197048,    6197048,          0,    1572864
              129060,    6197018,    6197018,          0,    1572864
              129070,    6197215,    6197215,          0,    1572864
              129080,    6197584,    6197584,          0,    1572864
              129090,    6198084,    6198084,          0,    1572864
              129100,    6198683,    6198683,          0,    1572864
              129110,    6199358,    6199358,          0,    1572864
              129120,    6200090,    6200090,          0,    1572864
              129130,    6200866,    6200866,          0,    1572864
              129140,    6201675,    6201675,          0,    1572864
              129150,    6202509,    6202509,          0,    1572864
              129160,    6203362,    6203362,          0,    1572864
              129170,    6204230,    6204230,          0,    1572864
              129180,    6205109,    6205109,          0,   -1572864
              129190,    6205996,    6205996,          0,   -1572864
              129200,    6206049,    6206049,          0,   -1572864
              129210,    6205469,    6205469,          0,   -1572864
              129220,    6204407,    6204407,          0,   -1572864
              129230,    6202979,    6202979,          0,   -1572864
              129240,    6201273,    6201273,          0,    1572864
              129250,    6199356,    6199356,          0,    1572864
              129260,    6198119,    6198119,          0,    1572864
              129270,    6197398,    6197398,          0,    1572864
              129280,    6197070,    6197070,          0,    1572864
              129290,    6197040,    6197040,          0,    1572864
              129300,    6197237,    6197237,          0,    1572864
              129310,    6197606,    6197606,          0,    1572864
              129320,    6198106,    6198106,          0,    1572864
              129330,    6198705,    6198705,          0,    1572864
              129340,    6199380,    6199380,          0,    1572864
              129350,    6200112,    6200112,          0,    1572864
              129360,    6200888,    6200888,          0,    1572864
              129370,    6201697,    6201697,          0,    1572864
              129380,    6202531,    6202531,          0,    1572864
              129390,    6203384,    6203384,          0,    1572864
              129400,    6204252,    6204252,          0,    1572864
              129410,    6205131,    6205131,          0,   -1572864
              129420,    6206018,    6206018,          0,   -1572864
              129430,    6206071,    6206071,          0,   -1572864
              129440,    6205491,    6205491,          0,   -1572864
              129450,    6204429,    6204429,          0,   -1572864
              129460,    6203001,    6203001,          0,   -1572864
              129470,    6201295,    6201295,          0,    1572864
              129480,    6199378,    6199378,          0,    1572864
              129490,    6198141,    6198141,          0,    1572864
              129500,    6197420,    6197420,          0,    1572864
              129510,    6197092,    6197092,          0,    1572864
              129520,    6197062,    6197062,          0,    1572864
              129530,    6197259,    6197259,          0,    1572864
              129540,    6197628,    6197628,          0,    1572864
              129550,    6198128,    6198128,          0,    1572864
              129560,    6198727,    6198727,          0,    1572864
              129570,    6199402,    6199402,          0,    1572864
              129580,    6200134,    6200134,          0,    1572864
              129590,    6200910,    6200910,          0,    1572864
              129600,    6201719,    6201719,          0,    1572864
              129610,    6202553,    6202553,          0,    1572864
              129620,    6203406,    6203406,          0,    1572864
              129630,    6204274,    6204274,          0,    1572864
              129640,    6205153,    6205153,          0,   -1572864
              129650,    6206040,    6206040,          0,   -1572864
              129660,    6206093,    6206093,          0,   -1572864
              129670,    6205513,    6205513,          0,   -1572864
              129680,    6204451,    6204451,          0,   -1572864
              129690,    6203023,    6203023,          0,   -1572864
              129700,    6201317,    6201317,          0,    1572864
              129710,    6199400,    6199400,          0,    1572864
              129720,    6198163,    6198163,          0,    1572864
              129730,    6197442,    6197442,          0,    1572864
              129740,    6197114,    6197114,          0,    1572864
              129750,    6197084,    6197084,          0,    1572864
              129760,    6197281,    6197281,          0,    1572864
              129770,    6197650,    6197650,          0,    1572864
              129780,    6198150,    6198150,          0,    1572864
              129790,    6198749,    6198749,          0,    1572864
              129800,    6199424,    6199424,          0,    1572864
              129810,    6200156,    6200156,          0,    1572864
              129820,    6200932,    6200932,          0,    1572864
              129830,    6201741,    6201741,          0,    1572864
              129840,    6202575,    6202575,          0,    1572864
              129850,    6203428,    6203428,          0,    1572864
              129860,    6204296,    6204296,          0,    1572864
              129870,    6205175,    6205175,          0,   -1572864
              129880,    6206062,    6206062,          0,   -1572864
              129890,    6206115,    6206115,          0,   -1572864
              129900,    6205535,    6205535,          0,   -1572864
              129910,    6204473,    6204473,          0,   -1572864
              129920,    6203045,    6203045,          0,   -1572864
              129930,    6201339,    6201339,          0,    1572864
              129940,    6199422,    6199422,          0,    1572864
              129950,    6198185,    6198185,          0,    1572864
              129960,    6197464,    6197464,          0,    1572864
              129970,    6197136,    6197136,          0,    1572864
              129980,    6197106,    6197106,          0,    1572864
              129990,    6197303,    6197303,          0,    1572864
              130000,    6197672,    6197672,          0,    1572864
              130010,    6198172,    6198172,          0,    1572864
              130020,    6198771,    6198771,          0,    1572864
              130030,    6199446,    6199446,          0,    1572864
              130040,    6200178,    6200178,          0,    1572864
              130050,    6200954,    6200954,          0,    1572864
              130060,    6201763,    6201763,          0,    1572864
              130070,    6202597,    6202597,          0,    1572864
              130080,    6203450,    6203450,          0,    1572864
              130090,    6204318,    6204318,          0,    1572864
              130100,    6205197,    6205197,          0,   -1572864
              130110,    6206084,    6206084,          0,   -1572864
              130120,    6206137,    6206137,          0,   -1572864
              130130,    6205557,    6205557,          0,   -1572864
              130140,    6204495,    6204495,          0,   -1572864
              130150,    6203067,    6203067,          0,   -1572864
              130160,    6201361,    6201361,          0,    1572864
              130170,    6199444,    6199444,          0,    1572864
              130180,    6198207,    6198207,          0,    1572864
              130190,    6197486,    6197486,          0,    1572864
              130200,    6197158,    6197158,          0,    1572864
              130210,    6197128,    6197128,          0,    1572864
              130220,    6197325,    6197325,          0,    1572864
              130230,    6197694,    6197694,          0,    1572864
              130240,    6198194,    6198194,          0,    1572864
              130250,    6198793,    6198793,          0,    1572864
              130260,    6199468,    6199468,          0,    1572864
              130270,    6200200,    6200200,          0,    1572864
              130280,    6200976,    6200976,          0,    1572864
              130290,    6201785,    6201785,          0,    1572864
              130300,    6202619,    6202619,          0,    1572864
              130310,    6203472,    6203472,          0,    1572864
              130320,    6204340,    6204340,          0,    1572864
              130330,    6205219,    6205219,          0,   -1572864
              130340,    6206106,    6206106,          0,   -1572864
              130350,    6206159,    6206159,          0,   -1572864
              130360,    6205579,    6205579,          0,   -1572864
              130370,    6204517,    6204517,          0,   -1572864
              130380,    6203089,    6203089,          0,   -1572864
              130390,    6201383,    6201383,          0,    1572864
              130400,    6199466,    6199466,          0,    1572864
              130410,    6198229,    6198229,          0,    1572864
              130420,    6197508,    6197508,          0,    1572864
              130430,    6197180,    6197180,          0,    1572864
              130440,    6197150,    6197150,          0,    1572864
              130450,    6197347,    6197347,          0,    1572864
              130460,    6197716,    6197716,          0,    1572864
              130470,    6198216,    6198216,          0,    1572864
              130480,    6198815,    6198815,          0,    1572864
              130490,    6199490,    6199490,          0,    1572864
              130500,    6200222,    6200222,          0,    1572864
              130510,    6200998,    6200998,          0,    1572864
              130520,    6201807,    6201807,          0,    1572864
              130530,    6202641,    6202641,          0,    1572864
              130540,    6203494,    6203494,          0,    1572864
